Title,Description,Date
"Bulls take Nifty past 24,500 as all sectors rally, VIX cools off","The India VIX, also known as the fear gauge to assess market anxiety, eased almost 8 percent to fall below 15 levels. 
",08/16/2024
Hold Alembic Pharmaceutical; target of Rs 1122: KR Choksey,"KR Choksey recommended hold rating on Alembic Pharmaceutical with a target price of Rs 1122 in its research report dated August 13, 2024. 
",08/16/2024
SoftBank is picking stock winners in India’s red-hot IPO market,"The Indian IPOs are a positive sign after the Vision Fund segment fell to a loss of ¥204.3 billion ($1.4 billion) in the June quarter, weighed down by writedowns on a portfolio of young, loss-making technology companies. 
",08/16/2024
Accumulate Tata Motors; target of Rs 1156: KR Choksey,"KR Choksey recommended accumulate rating on Tata Motors with a target price of Rs 1156 in its research report dated August 12, 2024. 
",08/16/2024
Accumulate Tata Consumer Products; target of Rs 1310: KR Choksey,"KR Choksey recommended accumulate rating on Tata Consumer Products with a target price of Rs 1310 in its research report dated August 12, 2024. 
",08/16/2024
Accumulate Sun Pharmaceutical Industries; target of Rs 1827: KR Choksey,"KR Choksey recommended accumulate rating on Sun Pharmaceutical Industries with a target price of Rs 1827 in its research report dated August 13, 2024. 
",08/16/2024
Neutral Vodafone Idea; target of Rs 15: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Vodafone Idea with a target price of Rs 15 in its research report dated August 13, 2024. 
",08/16/2024
Neutral Piramal Enterprises; target of Rs 950: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Piramal Enterprises with a target price of Rs 950 in its research report dated August 14, 2024. 
",08/16/2024
Neutral Nalco; target of Rs 185: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Nalco with a target price of Rs 185 in its research report dated August 12, 2024. 
",08/16/2024
Neutral Muthoot Finance; target of Rs 1720: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Muthoot Finance with a target price of Rs 1720 in its research report dated August 13, 2024. 
",08/16/2024
Neutral Alkyl Amines; target of Rs 1955: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Alkyl Amines with a target price of Rs 1955 in its research report dated August 12, 2024. 
",08/16/2024
Neutral Aurobindo Pharma; target of Rs 1500: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Aurobindo Pharma with a target price of Rs 1500 in its research report dated August 12, 2024. 
",08/16/2024
Buy Vinati Organics; target of Rs 2425: Motilal Oswal,"Motilal Oswal is bullish on Vinati Organics has recommended buy rating on the stock with a target price of Rs 2425 in its research report dated August 12, 2024. 
",08/16/2024
Buy TCI Express; target of Rs 1400: Motilal Oswal,"Motilal Oswal is bullish on TCI Express has recommended buy rating on the stock with a target price of Rs 1400 in its research report dated August 13, 2024. 
",08/16/2024
Buy Voltas; target of Rs 1800: Motilal Oswal,"Motilal Oswal is bullish on Voltas has recommended buy rating on the stock with a target price of Rs 1800 in its research report dated August 12, 2024. 
",08/16/2024
Buy Samvardhana Motherson; target of Rs 218: Motilal Oswal,"Motilal Oswal is bullish on Samvardhana Motherson has recommended buy rating on the stock with a target price of Rs 218 in its research report dated August 14, 2024. 
",08/16/2024
Buy Metro Brands; target of Rs 1460: Motilal Oswal,"Motilal Oswal is bullish on Metro Brands has recommended buy rating on the stock with a target price of Rs 1460 in its research report dated August 12, 2024. 
",08/16/2024
Buy Manappuram Finance; target of Rs 250: Motilal Oswal,"Motilal Oswal is bullish on Manappuram Finance has recommended buy rating on the stock with a target price of Rs 250 in its research report dated August 13, 2024. 
",08/16/2024
Buy Hindalco; target of Rs 750: Motilal Oswal,"Motilal Oswal is bullish on Hindalco has recommended buy rating on the stock with a target price of Rs 750 in its research report dated August 13, 2024. 
",08/16/2024
Buy EPL; target of Rs 275: Motilal Oswal,"Motilal Oswal is bullish on EPL has recommended buy rating on the stock with a target price of Rs 275 in its research report dated August 13, 2024. 
",08/16/2024
Buy Campus Activewear; target of Rs 335: Motilal Oswal,"Motilal Oswal is bullish on Campus Activewear has recommended buy rating on the stock with a target price of Rs 335 in its research report dated August 12, 2024. 
",08/16/2024
Buy APL Apollo Tubes; target of Rs 1720: Motilal Oswal,"Motilal Oswal is bullish on APL Apollo Tubes has recommended buy rating on the stock with a target price of Rs 1720 in its research report dated August 12, 2024. 
",08/16/2024
Accumulate Minda Corporation; target of Rs 554: KR Choksey,"KR Choksey recommended accumulate rating on Minda Corporation with a target price of Rs 554 in its research report dated August 16, 2024. 
",08/16/2024
"DLF shares surge on JPMorgan's target upgrade, sees 17% stock upside","The revision comes as analysts forecast that the company will exceed $1 billion in operating cash flow at the group level in FY25 
",08/16/2024
Shiva Cement shares rise 15% as promoter JSW Cement moves closer to file DRHP,"Shiva Cement (SCL) a part of the JSW Group and supplies clinker to the parent entity. JSW Cement hold over 59 percent stake in Shiva Cement, as has infused funds into SCL. 
",08/16/2024
Buy DCX Systems; target of Rs 519: KR Choksey,"KR Choksey is bullish on DCX Systems has recommended buy rating on the stock with a target price of Rs 519 in its research report dated August 16, 2024. 
",08/16/2024
Buy Fineotex Chemicals; target of Rs 529: KR Choksey,"KR Choksey is bullish on Fineotex Chemicals has recommended buy rating on the stock with a target price of Rs 529 in its research report dated August 13, 2024. 
",08/16/2024
"Indices continue to trade within 1% range; Nifty's key straddle positioned at 24,300","Nifty's short-term support is positioned between 23,950 and 24,000. 
",08/16/2024
"Mid-day Mood| Nifty, Sensex firmly in green as IT, Realty stocks shine; India VIX down 5%","The Nifty IT was the brightest spark, rising 2 percent in the afternoon after gains in TCS, Infosys, Wipro, Tech Mahindra and HCL Tech heavily contributed to upbeat sentiment. 
",08/16/2024
"Max Financial falls 5% on squeezed insurance margins, brokerages turn cautious","Brokerages adopted a 'neutral' stance on the stock, noting that the management's optimistic margin outlook is far-fetched 
",08/16/2024
Sell Mazagon Dock Shipbuilders; target of Rs 1165: ICICI Securities,"ICICI Securities is bearish on Mazagon Dock Shipbuilders has recommended sell rating on the stock with a target price of Rs 1165 in its research report dated August 16, 2024. 
",08/16/2024
"Ola Electric shares rise 20% on first Buy call, foray into electric motorcycles","Despite a conservative stance on EV penetration in India, HSBC believes Ola Electric is 'worth investing in' due to sustained policy support, ability to reduce costs, and a favourable risk-reward profile for the battery venture. 
",08/16/2024
Aurobindo Pharma stock tumbles after US FDA slaps warning letter to Eugia unit-III,"Despite the regulatory hiccups, the management of Aurobindo Pharma remains confident of its arm, Eugia Pharma recording sales of $600 million in FY25. 
",08/16/2024
EaseMyTrip Q1 FY25 – Defending profitability at the cost of market share,"Though the stock offers value, the increase in competitive intensity is an area of concern 
",08/16/2024
"Hero MotoCorp Q1: Deserves a look, thanks to positive rural sentiment","Stable commodity prices, a good monsoon, and increased government spending in rural areas are the expected tailwinds for the company 
",08/16/2024
"Weak Q1 weighs on SpiceJet, Ajay Singh plans Rs 3,000 crore QIP","In response to shrinking profitability, the budget carrier has planned to raise Rs 3,000 crore through a qualified institutional placement by next month. 
",08/16/2024
Texmaco Rail stock rises as Nuvama reiterates bullish call; analysts see 35% upside,"'Texmaco is benefiting from surging railway capex. A potential demerger of the rail EPC business can be a key re-rating trigger,' Nuvama said. 
",08/16/2024
"Apollo Hospitals: Strong Q1 FY25, growth momentum to continue","AHEL expansion plans are on track to add about 1,890 beds by FY26 
",08/16/2024
"Despite challenges, midcaps & smallcaps improve debt servicing ability in June quarter","An analysis of 92 companies from BSE Midcap index and another 856 from BSE Smallcap index revealed that ICR - an indicator of a company's ability to pay interest on debt from earnings - reached a multi-year high in June quarter. 
",08/16/2024
Electronic Mart stock soars after Rs 712.60 cr worth equity changes hands in block deal,"Around 3.1 crore shares, making up 8 percent stake in Electronics Mart India were sold in the block deal. 
",08/16/2024
Hindustan Zinc tanks 8% as OFS offering 3.2% stake at discounted price opens,"Reports also stated that Hindustan Zinc is planning to issue a special dividend payout of Rs 8,000 crore to its shareholders for the current fiscal year. 
",08/16/2024
Morgan Stanley remains bullish on Zomato; says market leadership crucial for food aggregator,"Zomato's quick commerce arm Blinkit has also become a bright spot for Zomato. The implied value of Blinkit is now larger than that of Zomato’s core business (food delivery), according to a Goldman Sachs note. 
",08/16/2024
Senco Gold: Glowing long-term prospects,"Senco Gold has a glittering future as demand picks up on the back of customs duty cut and shift of consumers to the organised jewellery segment 
",08/16/2024
"Nifty, Sensex rally on positive US sales, CPI data; Mid-small caps outperform","The Nifty Metal, Auto, and Realty surged the most gaining over a percent each. Gains in Hindalco, Tata Steel, and Vedanta lifted the sentiment in the Metal index. All sectors were in the positive. 
",08/16/2024
"Live: Indian Markets bracing for third week of losses? SBI, Vedanta, Hind Zinc in focus | Opening Bell","Indian equity market closed moderately higher after a volatile session on August 14, with the Nifty 50 sustaining above the 24,100 mark. As long as the index holds this level, an upward movement towards the immediate resistance at 24,200-24,300 is possible. However, if the index falls below 24,100, the immediate support to watch is 24,000, according to experts. Among stocks in focus will be SBI, Vedanta, Hind Zinc and Ola Electric. Catch Nandita Khemka in conversation with Raja Venkatraman, Co-Founder of NeoTrader. 
",08/16/2024
"SBI, PNB shares flat as Karnataka govt freezes transactions over embezzlement claims","Both banks have reached out to the state government in hopes of resolving the matter amicably 
",08/16/2024
"Agri Picks Report August 16, 2024: Geojit Financial Services","According to Geojit, Farmers in Maharashtra have sown kharif crops over 14.4 mln ha as of Tuesday, nearly 4% higher than the corresponding period last year, according to the state agricultural department. 
",08/16/2024
Brokerages cheer Apollo Hospitals' strong growth outlook across segments,"Brokerages see multiple growth levers for Apollo's key businesses- hospitals, Apollo Health and Lifestyle, and Apollo HealthCo, which are anticipated to drive a stronger turnaround for the healthcare services major. 
",08/16/2024
Brokerages remain mixed on Hero MotoCorp's Q1; EV EBITDA concerns loom,"Hero's stronger ICE margins were offset by EV losses and lower spare parts sales. 
",08/16/2024
