Title,Description,Date
Texmaco Rail stock rises as Nuvama reiterates bullish call; analysts see 35% upside,"'Texmaco is benefiting from surging railway capex. A potential demerger of the rail EPC business can be a key re-rating trigger,' Nuvama said. 
",08/22/2024
"Apollo Hospitals: Strong Q1 FY25, growth momentum to continue","AHEL expansion plans are on track to add about 1,890 beds by FY26 
",08/22/2024
"Despite challenges, midcaps & smallcaps improve debt servicing ability in June quarter","An analysis of 92 companies from BSE Midcap index and another 856 from BSE Smallcap index revealed that ICR - an indicator of a company's ability to pay interest on debt from earnings - reached a multi-year high in June quarter. 
",08/22/2024
Electronic Mart stock soars after Rs 712.60 cr worth equity changes hands in block deal,"Around 3.1 crore shares, making up 8 percent stake in Electronics Mart India were sold in the block deal. 
",08/22/2024
Hindustan Zinc tanks 8% as OFS offering 3.2% stake at discounted price opens,"Reports also stated that Hindustan Zinc is planning to issue a special dividend payout of Rs 8,000 crore to its shareholders for the current fiscal year. 
",08/22/2024
Morgan Stanley remains bullish on Zomato; says market leadership crucial for food aggregator,"Zomato's quick commerce arm Blinkit has also become a bright spot for Zomato. The implied value of Blinkit is now larger than that of Zomato’s core business (food delivery), according to a Goldman Sachs note. 
",08/22/2024
Senco Gold: Glowing long-term prospects,"Senco Gold has a glittering future as demand picks up on the back of customs duty cut and shift of consumers to the organised jewellery segment 
",08/22/2024
"Nifty, Sensex rally on positive US sales, CPI data; Mid-small caps outperform","The Nifty Metal, Auto, and Realty surged the most gaining over a percent each. Gains in Hindalco, Tata Steel, and Vedanta lifted the sentiment in the Metal index. All sectors were in the positive. 
",08/22/2024
"Live: Indian Markets bracing for third week of losses? SBI, Vedanta, Hind Zinc in focus | Opening Bell","Indian equity market closed moderately higher after a volatile session on August 14, with the Nifty 50 sustaining above the 24,100 mark. As long as the index holds this level, an upward movement towards the immediate resistance at 24,200-24,300 is possible. However, if the index falls below 24,100, the immediate support to watch is 24,000, according to experts. Among stocks in focus will be SBI, Vedanta, Hind Zinc and Ola Electric. Catch Nandita Khemka in conversation with Raja Venkatraman, Co-Founder of NeoTrader. 
",08/22/2024
"SBI, PNB shares flat as Karnataka govt freezes transactions over embezzlement claims","Both banks have reached out to the state government in hopes of resolving the matter amicably 
",08/22/2024
"Agri Picks Report August 16, 2024: Geojit Financial Services","According to Geojit, Farmers in Maharashtra have sown kharif crops over 14.4 mln ha as of Tuesday, nearly 4% higher than the corresponding period last year, according to the state agricultural department. 
",08/22/2024
Brokerages cheer Apollo Hospitals' strong growth outlook across segments,"Brokerages see multiple growth levers for Apollo's key businesses- hospitals, Apollo Health and Lifestyle, and Apollo HealthCo, which are anticipated to drive a stronger turnaround for the healthcare services major. 
",08/22/2024
Brokerages remain mixed on Hero MotoCorp's Q1; EV EBITDA concerns loom,"Hero's stronger ICE margins were offset by EV losses and lower spare parts sales. 
",08/22/2024
HAL retains bullish calls from brokerages despite margin contraction in Q1,"CLSA maintained an Outperform rating on HAL, setting a target price of Rs 4,731 per share. The firm acknowledged that the PSU defence major’s order pipeline remains intact. 
",08/22/2024
Indian pharma market sees signs of recovery in July,"Traction in acute therapy drugs can help India pharma market to improve growth rate in FY25 
",08/22/2024
"Closing Bell: Nifty at 24,540, Sensex rises 1,330 pts; Tech Mahindra, M&M, Tata Motors, Ultratech Cement top gainers","Sensex Today | Stock Market LIVE Updates: All stocks in the Sensex ended in the green, with Tech Mahindra, Mahindra & Mahindra, Tata Motors, Wipro, and LTIMindtree leading the gains. The BSE Midcap and Smallcap indices both rose by over 1.7%. Additionally, all sectoral indices traded positively, reflecting broad market strength. 
",08/22/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is trading higher, indicating a positive start for the day. 
",08/22/2024
"Stock Radar: Ola Electric, Hindustan Zinc, Power Mech Projects, KNR Constructions, Glenmark Pharma in focus on Friday","Relicab Cable Manufacturing, Shanti Educational Initiatives, Kiri Industries, Tata Steel, Hinduja Global Solutions, and Polyplex Corporation will also be in focus on August 16. 
",08/22/2024
"Trade Spotlight: How should you trade Bajaj Healthcare, TCS, HCL Tech, ICICI Lombard, Havells, Federal Bank, and others on Friday?","According to experts, the Nifty 50 is likely to march towards the 24,300-24,500 zone if it manages to hold above 24,100 in the coming sessions. However, breaking below 24,100 could drag it down towards the 24,000-23,900 zone. Here are some trading ideas for the near term. 
",08/22/2024
"S&P 500 ends up, win streak at 5; Nasdaq ekes out gain even as Alphabet weighs","The S&P 500 closed at 5,455.21, up 0.38% or 20.78 points. The Nasdaq Composite closed at 17,192.60, up 0.03% or 4.99 points. The Dow Jones Industrial Average closed up 242.75 points or 0.61% at 40,008.39. 
",08/22/2024
"Stock market holiday today: BSE, NSE to remain shut for Independence Day","Trading on the NSE and the BSE will resume on August 16. 
",08/22/2024
Bulk Deals: Vanguard Group buys 0.7% stake in Nexus Select Trust,"Griffin Growth Fund VCC bought 7.26 lakh shares in Kiri Industries Limited for an average price of Rs 334.1. 
",08/22/2024
"FIIs net sell shares worth Rs 2,595 crore, DIIs net buy shares worth Rs 2,236 crore","DIIs bought Rs 12,269 crore worth of shares and sold shares worth Rs 10,033 crore. Meanwhile, FIIs purchased Rs 14,970 crore in shares and offloaded equities worth Rs 17,565 crore during the trading session. 
",08/22/2024
Buy Supriya Lifescience; target of Rs 578: KR Choksey,"KR Choksey is bullish on Supriya Lifescience has recommended buy rating on the stock with a target price of Rs 578 in its research report dated August 14, 2024. 
",08/22/2024
"MC Exclusive: Interarch Building IPO may see anchor book participation from ICICI Prudential MF, Mirae Asset Mf amongst others","The Rs 600 Crore IPO opens for subscription on monday August 19. 
",08/22/2024
"MTNL net loss at Rs 773.5 crore in June quarter, signs 10-year service pact with BSNL","The telecom player also approved a service agreement with BSNL for 10 years. 
",08/22/2024
Hind Zinc OFS offers 3.17 percent stake for sale at a discounted price of Rs 486,"In total, 3.17 percent stake of HZL will be on offer at a floor price of Rs 486 per share in the issue that will open for non-retail investors on August 16, and for retail investors on August 19. 
",08/22/2024
"Sensex, Nifty close flat as profit booking offsets IT gains; metal stocks tumble on SC verdict","Nine of the 13 major indices logged losses on August 14. The broader markets, small- and mid-cap indices, shed about 0.6% and 0.4%, respectively 
",08/22/2024
"Taking Stock: Market breaks two-day fall as IT stocks outshine; mid, smallcaps down","Top Nifty gainers included TCS, HCL Technologies, Infosys, Tech Mahindra and BPCL, while losers were Divis Labs, Hero MotoCorp, Coal India, ONGC and UltraTech Cement. 
",08/22/2024
"EPL shares skyrocket 14% to multi-year highs on sales growth, margin expansion","EPL's quarterly results exceeded expectations, sparking a 12 percent rise in share price and reaching a multi-month high. 
",08/22/2024
"Muthoot Microfin Q1 FY25 – Higher provisions drag down profit, but valuation very attractive","The management maintains guidance for FY25 despite headwinds in the micro-finance sector 
",08/22/2024
"Gravita India jumps 5% as Motilal Oswal initiates 'Buy', projects 24 percent upside","Motilal Oswal anticipate Gravita’s earnings to grow at a CAGR of around 31 percent from FY24-27. 
",08/22/2024
"HEG plunges 7% on weak Q1 results, stock split","Graphite electrode manufacturer HEG's shares fell over 7 percent after the company announced its June quarter results. 
",08/22/2024
"Hero Moto says e2W operations weighed on EBITDA margin in Q1, sees stronger pickup in rural demand","'With faster recovery expected in the rural segment, ramp up of 125 cc portfolio and strong investment behind building power brands, we expect to grow ahead of the industry,' says Hero Moto management 
",08/22/2024
Marksans Pharma stock skyrockets 13% on strong all-round Q1 earnings show,"Marksans Pharma delivered double-digit revenue as well as net profit growth in April-June along with an expansion in its operating margins. 
",08/22/2024
"Manappuram Finance slips 3% on Q1 miss, but analysts bullish on gold price boost","Jefferies maintained a 'buy' rating on Manappuram Finance, setting a target price of Rs 270 per share 
",08/22/2024
Piramal Enterprises plunges 9% as brokerages downgrade stock after Q1 results,"Piramal Enterprises' shares fell as its Q1 net profit plummeted 64 percent YoY 
",08/22/2024
NMDC Q1 FY25: Strong profit growth unlikely to stage a repeat show,"The company has reduced prices for iron ore lumps and fines by 10 percent each 
",08/22/2024
Goldiam International: Glittering growth prospects,"With in-house manufacturing capability, innovative designs, and established relationships with key retail clients in the US, Goldiam is expected to sustain the outperformance in the fast-growing LGD space 
",08/22/2024
SJVN soars 6% on strong Q1 results; PSU stock up 150% in one year,"SJVN posted 31 percent rise in consolidated net profit at Rs 357.09 crore in Q1FY25 on account of higher income. 
",08/22/2024
"Nity, Sensex open flat ahead of US consumer price data; Nifty Auto gains most","Investors are now eagerly awaiting the crucial July consumer price data, with economists expecting a 0.2 percent rise in both the headline and core figures. 
",08/22/2024
Vedanta stock rises 1.5% on plans to unload 2.6% equity in Hindustan Zinc via Offer For Sale,"As per Hindustan Zinc's latest shareholding data, the government held a 29.54 percent stake while Vedanta owned a 64.92 percent stake in the company. 
",08/22/2024
Apollo Hospitals shares rise on better-than-expected Q1 earnings,"Apollo Hospitals' flagship hospital business delivered 15 percent revenue growth along with an improved bed occupancy rate which stood at 68 percent in Q1 FY25. 
",08/22/2024
"Agri Picks Report August 14, 2024: Geojit Financial Services","According to Geojit, The area under kharif crops in Gujarat was 7.7 mln ha, down 4.2% on year, as of Monday, according to the state kharif acreage report. 
",08/22/2024
"Muthoot shines on healthy loan growth, bullish calls of up to 20% upside","Brokerages have reaffirmed their positive outlook on Muthoot Finance, highlighting an upside potential of 20 percent from current levels, driven by strong loan growth prospects. 
",08/22/2024
